accommodates,bathrooms,bedrooms,beds,price,latitude,longitude,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,property_type,room_type,amenities,neighbourhood_cleansed,city,state,zipcode,market,has_availability,calendar_updated,last_scraped
2,1.5,1,1,75,30.19767536,-97.8255775,2,21,30,60,90,365,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,8 months ago,11/7/15
2,1,1,1,99,30.21112358,-97.78245178,1,1125,30,60,90,365,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer}",78745,Austin,TX,78745,Austin,t,2 weeks ago,11/8/15
2,1,0,1,175,30.20006033,-97.77590995,2,1125,0,0,0,218,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer}",78745,Austin,TX,78745,Austin,t,21 months ago,11/7/15
2,1,1,1,45,30.19845677,-97.81181772,1,30,28,58,88,363,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,2 months ago,11/7/15
2,1,1,2,60,30.21272134,-97.77793975,1,1125,29,59,89,364,Apartment,Private room,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,3 weeks ago,11/8/15
5,1,1,3,175,30.20154895,-97.76911754,3,7,0,0,0,151,Apartment,Shared room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,5 months ago,11/7/15
8,2,3,3,259,30.22082399,-97.79916463,3,14,30,60,90,365,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",78745,Austin,TX,78745,Austin,t,9 months ago,11/8/15
2,0,1,1,35,30.20828699,-97.76884335,3,7,30,60,90,365,Camper/RV,Entire home/apt,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property""}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/8/15
8,2,3,3,169,30.21678348,-97.80543487,3,15,0,7,28,197,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",78745,Austin,TX,78745,Austin,t,2 weeks ago,11/8/15
2,2,1,1,50,30.1997348,-97.7699272,1,3,25,55,85,85,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,2 weeks ago,11/8/15
2,1,1,1,250,30.22350786,-97.77552056,1,1125,0,0,0,228,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,8 months ago,11/8/15
6,2,3,3,250,30.20097415,-97.81403774,2,14,28,58,88,363,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Shampoo}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/8/15
1,1,1,1,40,30.20748377,-97.81736487,1,1125,0,0,0,63,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78745,Austin,TX,78745,Austin,t,3 months ago,11/8/15
2,1,1,1,85,30.219188,-97.79000806,2,5,2,32,62,337,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",78745,Austin,TX,78745,Austin,t,4 days ago,11/8/15
2,1,1,1,165,30.20713226,-97.8342065,1,14,30,60,90,365,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,8 months ago,11/8/15
4,2,3,2,250,30.20208443,-97.81325585,3,90,6,36,66,341,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,6 weeks ago,11/8/15
2,1,1,1,45,30.21444243,-97.77929891,2,1125,0,3,33,33,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,yesterday,11/8/15
3,1,1,2,36,30.20853798,-97.77030933,2,1125,30,60,90,365,House,Private room,"{""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",""Indoor Fireplace"",""Suitable for Events"",Washer}",78745,Austin,TX,78745,Austin,t,2 months ago,11/8/15
4,2,1,1,90,30.2123978,-97.77010794,1,1125,29,59,89,364,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,4 weeks ago,11/8/15
6,2,3,4,240,30.20411391,-97.79525414,1,1125,0,0,0,12,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/8/15
5,1.5,2,1,120,30.20982783,-97.78832609,2,1125,0,5,35,310,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,9 months ago,11/8/15
2,1,1,1,350,30.227174,-97.8005763,1,1125,30,60,90,365,House,Private room,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer}",78745,Austin,TX,78745,Austin,t,never,11/8/15
5,1,1,1,126,30.20630875,-97.77432912,1,1125,29,59,89,114,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,3 weeks ago,11/8/15
7,2,3,3,175,30.22272656,-97.7914303,2,1125,0,4,4,243,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",78745,Austin,TX,78745,Austin,t,2 months ago,11/8/15
2,1,1,1,72,30.20739767,-97.788906,1,1125,18,47,77,352,House,Private room,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",78745,Austin,TX,78745,Austin,t,today,11/8/15
2,1,1,1,50,30.21647418,-97.78010037,2,32,0,0,0,0,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Shampoo}",78745,Austin,TX,78745,Austin,t,3 weeks ago,11/8/15
4,1,1,2,189,30.22902844,-97.8123979,1,365,30,60,90,365,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer}",78745,Sunset Valley,TX,78745,Austin,t,never,11/8/15
3,1,1,1,70,30.20836209,-97.79547339,1,1125,29,59,89,364,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,today,11/8/15
6,1.5,2,2,300,30.20171014,-97.79110914,1,1125,30,60,90,365,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,2 weeks ago,11/8/15
7,3,1,3,48,30.20600927,-97.8194898,1,1125,14,32,62,337,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/8/15
2,1,1,1,40,30.19338631,-97.78113544,1,3,28,58,88,363,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",78745,Austin,TX,78745,Austin,t,yesterday,11/8/15
2,1,1,1,65,30.19937909,-97.77247555,1,1125,0,0,0,70,Apartment,Private room,"{""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,Gym,Heating,""Smoke Detector"",""Fire Extinguisher""}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/8/15
7,2,3,4,250,30.21365714,-97.80912204,2,180,0,0,0,250,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,4 weeks ago,11/8/15
4,2,2,2,149,30.22350758,-97.803622,2,7,0,0,9,9,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,a week ago,11/8/15
2,1,1,1,150,30.219681,-97.78827238,1,1125,30,60,90,365,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,8 months ago,11/8/15
6,1,1,3,36,30.20637942,-97.77140808,2,60,29,59,89,364,House,Private room,"{Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Suitable for Events""}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/8/15
6,2,3,3,550,30.20780868,-97.79656435,1,30,0,0,0,33,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78745,Austin,TX,78745,Austin,t,2 weeks ago,11/8/15
2,1,1,2,50,30.19984119,-97.80332164,1,1125,29,59,89,364,House,Private room,"{Internet,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78745,Austin,TX,78745,Austin,t,today,11/8/15
6,1,1,2,44,30.20866481,-97.77219448,1,1125,29,59,89,364,Other,Private room,"{Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Shampoo}",78745,Austin,TX,78745,Austin,t,yesterday,11/8/15
3,1,1,1,95,30.19230379,-97.78971132,2,1125,0,0,0,236,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,8 months ago,11/8/15
6,1,2,2,225,30.2133927,-97.76747259,1,1125,0,2,32,278,House,Entire home/apt,"{TV,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",78745,Austin,TX,78745,Austin,t,3 weeks ago,11/8/15
2,1,1,2,24,30.20747356,-97.77219586,2,365,30,60,90,365,House,Private room,"{Internet,""Wireless Internet"",Pool,Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",""Family/Kid Friendly"",""Suitable for Events""}",78745,Austin,TX,78745,Austin,t,6 weeks ago,11/8/15
2,1,1,1,40,30.20417843,-97.78700081,1,1125,0,0,0,41,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,3 weeks ago,11/8/15
2,1,1,1,100,30.22356039,-97.78429501,1,6,4,34,64,339,House,Private room,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",78745,Austin,TX,78745,Austin,t,3 weeks ago,11/8/15
1,1,1,1,75,30.21697216,-97.80503991,1,1125,7,7,20,20,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,a week ago,11/8/15
8,2.5,3,2,250,30.20733521,-97.77541103,1,1125,0,0,0,14,Townhouse,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",78745,Austin,TX,78745,Austin,t,2 weeks ago,11/8/15
2,1.5,1,1,38,30.19296936,-97.82950261,1,1125,15,45,75,350,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Cat(s),""Other pet(s)"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,5 days ago,11/8/15
2,1,1,1,73,30.18818047,-97.80108984,1,1125,30,60,90,365,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,3 months ago,11/7/15
2,1,1,1,150,30.21158326,-97.78874452,1,1125,0,0,0,13,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Essentials}",78745,Austin,TX,78745,Austin,t,5 weeks ago,11/7/15
2,1,1,1,30,30.2081539,-97.76956114,2,14,30,60,90,365,Camper/RV,Private room,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property""}",78745,Austin,TX,78745,Austin,t,6 weeks ago,11/7/15
6,2,3,3,500,30.22326355,-97.7913557,1,30,30,60,90,365,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",78745,Austin,TX,78745,Austin,t,21 months ago,11/7/15
6,1,3,3,135,30.22316266,-97.77665861,2,30,15,45,75,165,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,today,11/7/15
6,1,2,1,110,30.20020528,-97.77106958,1,3,3,9,9,22,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,yesterday,11/7/15
2,1,1,1,125,30.18662757,-97.78480255,3,11,30,60,90,365,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",78745,Austin,TX,78745,Austin,t,8 months ago,11/7/15
3,1,1,1,69,30.21967936,-97.77010654,1,1125,0,0,0,115,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,3 months ago,11/7/15
3,1,1,1,150,30.2216546,-97.79176757,1,1125,30,60,90,365,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,Breakfast,Heating,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78745,Austin,TX,78745,Austin,t,14 months ago,11/7/15
4,1,1,2,150,30.2150741,-97.81770316,1,1125,30,60,90,365,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer}",78745,Austin,TX,78745,Austin,t,never,11/7/15
